sport_type,weighted_average_watts,max_heartrate,kudos_count,distance_m,start_date_local,achievement_count,start_lng,kilojoules,type,calories,elapsed_time_s,average_cadence,pr_count,total_elevation_gain_m,location_city,max_watts,max_speed_ms,start_lat,date,name,average_heartrate,commute,average_pace_min_km,suffer_score,moving_time_s,average_watts,trainer,location_country,average_speed_ms,distance_km,gear_id,id
Golf,,142.0,15,1966.4,2024-03-22T17:11:40Z,0,-2.5472783111035824,,Golf,,3182,,0,58.0,,,1.748,53.25530952773988,2024-03-22,Afternoon Golf,100.9,False,,,2187,,False,,0.899,1.97,,11016024247
Run,,169.0,18,5019.5,2024-03-19T18:30:38Z,0,-2.5800426676869392,,Run,,2186,77.3,0,36.0,,,3.518,53.26247898861766,2024-03-19,Evening Run,143.6,False,6.95,,2092,,False,,2.399,5.02,,10995225950
VirtualRide,181,171.0,24,20081.8,2024-03-18T05:55:37Z,0,166.97341203689575,430.8,VirtualRide,,2477,83.9,0,220.0,,269,15.234,-11.635273844003677,2024-03-18,Zwift - Morning Ride in Watopia,152.5,False,,,2477,173.9,False,,8.107,20.08,b9840788,10983788004
VirtualRide,176,176.0,24,16902.9,2024-02-19T06:45:13Z,0,166.98227405548096,314.1,VirtualRide,,1987,87.9,0,64.0,,502,13.25,-11.639203280210495,2024-02-19,Zwift - Alpha in Watopia,144.8,False,,,1987,158.1,False,,8.507,16.9,b9840788,10791638052
VirtualRide,159,154.0,19,12603.2,2024-02-13T06:36:13Z,8,-77.4338561296463,280.0,VirtualRide,,1834,79.3,6,141.0,,326,18.304,37.5409135222435,2024-02-13,Zwift - Just Zone 2 in Richmond,135.5,False,,,1834,152.7,False,,6.872,12.6,b9840788,10751431966
VirtualRide,184,164.0,28,18007.1,2024-02-12T06:36:58Z,0,165.80121159553528,371.6,VirtualRide,,2130,82.3,0,131.0,,559,16.87,-10.803051441907883,2024-02-12,Zwift - Pacer Group Ride: Island Hopper in Makuri Islands with Maria,146.0,False,,,2130,174.5,False,,8.454,18.01,b9840788,10745037698
WeightTraining,,94.0,19,0.0,2024-02-06T05:40:42Z,0,,,WeightTraining,,2119,,0,0,,,0.0,,2024-02-06,Morning Weight Training,76.6,False,,,2119,,True,,0.0,0.0,,10706767858
Run,,159.0,20,5561.8,2024-02-05T06:01:24Z,0,,,Run,,1821,71.1,0,0,,,6.256,,2024-02-05,Morning Run,133.7,False,5.46,,1821,,True,,3.054,5.56,,10700230171
Run,,149.0,21,6397.3,2024-02-04T07:45:38Z,0,,,Run,,1813,74.7,0,0,,,4.292,,2024-02-04,Morning Run,138.0,False,4.72,,1812,,True,,3.531,6.4,,10694642631
Run,,183.0,28,5038.7,2024-01-23T18:38:26Z,0,-2.5798593554645777,,Run,,2089,76.6,0,20.7,,,3.01,53.26242475770414,2024-01-23,First Family run for the year,159.1,False,6.89,,2083,,False,,2.419,5.04,,10615556928
VirtualRide,178,174.0,24,17388.5,2024-01-21T12:06:36Z,0,166.97613716125488,318.4,VirtualRide,,1892,84.3,0,75.0,,461,14.55,-11.639425903558731,2024-01-21,Zwift - Triple Flat Loops in Watopia Free Ride,152.1,False,,,1892,168.3,False,,9.191,17.39,b9840788,10600872347
VirtualRide,164,159.0,29,20255.4,2023-12-31T09:36:37Z,0,165.83572626113892,346.9,VirtualRide,,2218,82.4,0,130.0,,429,15.97,-10.772981867194176,2023-12-31,Zwift - Easy Coastal in Makuri Islands - After a long holiday,138.2,False,,,2218,156.4,False,,9.132,20.26,b9840788,10466493772
Run,,167.0,25,5017.3,2023-10-31T16:42:54Z,0,-2.57987804710865,,Run,,2024,77.3,0,35.0,,,4.402,53.262321995571256,2023-10-31,Afternoon Run,148.2,False,6.48,,1950,,False,,2.573,5.02,,10137298384
Run,,176.0,27,7726.6,2023-10-15T13:38:36Z,0,-2.6902866549789906,,Run,,3829,74.2,0,167.0,,,3.848,53.213380901142955,2023-10-15,Afternoon Run,153.6,False,7.62,,3532,,False,,2.188,7.73,,10043518566
Run,,172.0,24,5057.8,2023-10-09T16:55:23Z,0,-2.5798343773931265,,Run,,2059,76.0,0,22.0,,,4.187,53.26224588789046,2023-10-09,Afternoon Run,145.7,False,6.6,,2002,,False,,2.526,5.06,,10007083420
VirtualRide,193,169.0,20,33874.2,2023-10-02T18:02:11Z,2,166.9495940208435,742.5,VirtualRide,,4055,83.3,2,254.0,,411,16.772,-11.636951565742493,2023-10-02,Zwift - Tempo in Watopia,147.0,False,,,4055,183.1,False,,8.354,33.87,b9840788,9963708336
Run,,158.0,23,5335.2,2023-09-20T18:21:12Z,0,-2.579820714890957,,Run,,2213,78.1,0,36.0,,,3.68,53.262168020009995,2023-09-20,Evening Run,143.8,False,6.42,,2054,,False,,2.597,5.34,,9887939580
VirtualRide,182,160.0,25,30152.6,2023-09-19T18:38:59Z,1,166.97348713874817,677.9,VirtualRide,,3863,89.6,0,365.0,,721,16.344,-11.635238975286484,2023-09-19,Zwift - Foundation in Watopia,141.4,False,,,3863,175.5,False,,7.805,30.15,b9840788,9881716179
Run,,184.0,27,5028.0,2023-09-18T18:51:18Z,3,-2.5799067970365286,,Run,,1882,79.3,2,37.0,,,4.432,53.26216910965741,2023-09-18,Evening Run,145.8,False,6.07,,1830,,False,,2.748,5.03,,9875088244
Run,,154.0,29,5144.2,2023-09-16T09:24:33Z,0,-2.5796123407781124,,Run,,2149,78.6,0,25.0,,,4.072,53.262323923408985,2023-09-16,Morning Run Z2 with the dogs,142.2,False,6.75,,2084,,False,,2.468,5.14,,9858526577
Walk,,,19,10574.6,2023-09-15T17:31:05Z,0,-2.6905882358551025,,Walk,,7846,,0,174.0,,,17.132,53.21486818604171,2023-09-15,Afternoon Walk,,False,12.04,,7643,,False,,1.384,10.57,,9855784207
Run,,156.0,22,6016.9,2023-09-11T18:04:06Z,0,-2.5803906843066216,,Run,,2468,76.7,0,28.0,,,3.176,53.262298023328185,2023-09-11,Z2 Run,136.2,False,6.73,,2428,,False,,2.478,6.02,,9829355616
Run,,170.0,23,5235.1,2023-09-04T19:10:22Z,0,-2.5800363812595606,,Run,,2156,75.5,0,22.0,,,3.489,53.26236356981099,2023-09-04,Evening Run,149.4,False,6.81,,2139,,False,,2.447,5.24,,9783639348
Run,,161.0,19,5678.8,2023-09-03T09:35:24Z,0,-2.5798479560762644,,Run,,2429,76.6,0,34.0,,,4.134,53.26244571246207,2023-09-03,Morning Run,142.3,False,6.96,,2372,,False,,2.394,5.68,,9773337884
Walk,,119.0,17,5060.0,2023-09-02T12:27:17Z,0,-2.3074335046112537,,Walk,,4414,53.8,0,65.0,,,2.364,53.183846678584814,2023-09-02,Lunch Walk,90.7,False,13.84,,4202,,False,,1.204,5.06,,9768008729
Hike,,154.0,28,10012.1,2023-08-28T10:42:44Z,0,-2.004042472690344,,Hike,,12427,51.3,0,384.0,,,1.837,53.192259427160025,2023-08-28,Morning Hike,104.0,False,16.97,,10198,,False,,0.982,10.01,,9736800366
Ride,190,183.0,51,151721.0,2023-08-27T08:18:47Z,0,-3.593704691156745,4121.1,Ride,,33878,72.8,0,2882.0,,978,16.35,52.90452562272549,2023-08-27,Wild wales,147.4,False,,,27230,151.2,False,,5.572,151.72,b9840788,9732121090
VirtualRide,173,155.0,22,22037.7,2023-08-22T07:16:08Z,0,166.9495725631714,587.2,VirtualRide,,3540,87.8,0,237.0,,321,19.702,-11.637003868818283,2023-08-22,Zwift - Foundation in Watopia,138.1,False,,,3540,165.9,False,,6.225,22.04,b9840788,9696391628
VirtualRide,193,171.0,21,33450.6,2023-08-21T20:31:37Z,3,166.9476842880249,981.6,VirtualRide,,5483,85.9,1,694.0,,687,25.94,-11.639813482761383,2023-08-21,Zwift - Tempo in Watopia,146.9,False,,,5483,179.0,False,,6.101,33.45,b9840788,9694332664
Walk,,124.0,17,4570.5,2023-08-20T18:45:30Z,0,-2.5817004404962063,,Walk,,3513,58.4,0,40.0,,,2.662,53.26156578026712,2023-08-20,Evening Walk,85.9,False,11.76,,3226,,False,,1.417,4.57,,9687781322
VirtualRide,170,155.0,28,24144.1,2023-08-16T05:34:56Z,4,-73.95712316036224,593.0,VirtualRide,,3623,82.7,1,386.0,,260,19.58,40.78966677188873,2023-08-16,Zwift - Foundation in New York,136.6,False,,,3623,163.7,False,,6.664,24.14,b9840788,9656969245
VirtualRide,182,166.0,30,25023.6,2023-08-15T18:50:24Z,5,-73.96720290184021,630.0,VirtualRide,,3656,88.3,3,402.0,,465,21.58,40.775917768478394,2023-08-15,Zwift - Foundation in New York,139.6,False,,,3656,172.3,False,,6.845,25.02,b9840788,9654636666
VirtualRide,174,162.0,27,25046.3,2023-08-14T18:01:55Z,6,-73.95697832107544,622.6,VirtualRide,,3764,82.9,0,409.0,,687,19.584,40.78977406024933,2023-08-14,Zwift - Strength in New York,135.5,False,,,3764,165.4,False,,6.654,25.05,b9840788,9647233598
Golf,,137.0,23,6910.7,2023-08-12T09:29:44Z,0,-0.4466696921736002,,Golf,,5720,,0,108.0,,,5.858,51.51618842035532,2023-08-12,Morning Golf,81.3,False,,,4236,,False,,1.631,6.91,,9631367880
Golf,,133.0,0,3560.5,2023-08-12T08:22:16Z,0,-0.4377416241914034,,Golf,,3993,,0,71.0,,,4.542,51.51411951519549,2023-08-12,Morning Golf,90.5,False,,,2940,,False,,1.211,3.56,,9630751539
Golf,,131.0,0,4931.0,2023-08-12T06:36:35Z,0,-0.44309740886092186,,Golf,,6244,,0,83.0,,,5.48,51.51340420357883,2023-08-12,Morning Golf,77.7,False,,,4284,,False,,1.151,4.93,,9630447183
VirtualRide,194,171.0,25,32066.3,2023-08-09T16:55:52Z,23,166.94650411605835,1211.1,VirtualRide,,6945,84.6,10,1076.0,,416,22.52,-11.664362400770187,2023-08-09,Zwift - Tempo in Watopia,144.3,False,,,6945,174.4,False,,4.617,32.07,b9840788,9614837404
VirtualRide,181,179.0,26,30039.7,2023-08-03T05:38:05Z,2,166.95080637931824,644.0,VirtualRide,,4007,85.4,1,370.0,,732,17.384,-11.635827720165253,2023-08-03,Zwift - Strength in Watopia,134.2,False,,,4007,160.7,False,,7.497,30.04,b9840788,9573063116
Run,,181.0,19,5320.6,2023-08-01T17:50:40Z,3,-2.579740919172764,,Run,,2048,77.4,0,27.0,,,3.722,53.2623406033963,2023-08-01,Afternoon Run,153.9,False,6.17,,1970,,False,,2.701,5.32,,9563600416
VirtualRide,192,166.0,31,30404.6,2023-07-31T05:42:14Z,5,166.94960474967957,781.4,VirtualRide,,4288,82.7,0,277.0,,343,20.282,-11.636938154697418,2023-07-31,Zwift - Tempo in Watopia,144.9,False,,,4288,182.2,False,,7.091,30.4,b9840788,9553775540
Run,,178.0,24,5143.9,2023-07-24T18:56:34Z,1,-2.579810321331024,,Run,,1841,79.0,1,48.0,,,4.38,53.26237061060965,2023-07-24,Evening Run,152.2,False,5.88,,1816,,False,,2.833,5.14,,9513883277
Run,,181.0,21,5427.1,2023-07-23T11:45:34Z,0,-2.5797268375754356,,Run,,2030,78.8,0,38.0,,,3.707,53.262373795732856,2023-07-23,Lunch Run,160.0,False,6.04,,1968,,False,,2.758,5.43,,9505486556
Rowing,,109.0,24,1466.9,2023-07-19T10:34:15Z,0,14.99167931266129,,Rowing,,2892,,0,1.0,,,2.324,44.05632996931672,2023-07-19,Morning Row,87.2,False,,,1113,,False,,1.318,1.47,,9481181818
Rowing,,103.0,21,11671.2,2023-07-18T09:43:50Z,0,15.194034464657307,,Rowing,,3730,,0,54.0,,,5.076,43.921222323551774,2023-07-18,Morning Row,73.3,False,,,3470,,False,,3.363,11.67,,9474214667
Swim,,,20,115.9,2023-07-15T11:57:52Z,0,14.81968492269516,,Swim,,261,0.0,0,0.0,,,0.589,44.15397712960839,2023-07-15,Splashing about,,False,,,261,,False,,0.444,0.12,,9454585587
VirtualRide,211,167.0,34,20548.9,2023-07-05T06:27:55Z,0,166.9910180568695,384.1,VirtualRide,,1930,91.7,0,59.0,,639,16.942,-11.64184257388115,2023-07-05,Zwift - Pacer Group Ride: Tick Tock in Watopia with Coco,150.6,False,,,1930,199.0,False,,10.647,20.55,b9840788,9391098226
VirtualRide,210,183.0,26,33307.3,2023-07-04T06:06:25Z,5,166.15386843681335,614.0,VirtualRide,,3219,83.0,4,173.0,,960,15.558,-21.72792613506317,2023-07-04,Zwift - Pacer Group Ride: R.G.V. in France with Maria,139.6,False,,,3219,190.7,False,,10.347,33.31,b9840788,9384521625
VirtualRide,193,162.0,31,30534.9,2023-07-03T05:50:43Z,1,165.83774328231812,700.1,VirtualRide,,3797,89.0,1,228.0,,414,15.756,-10.781947150826454,2023-07-03,Zwift - Just Zone 2 in Makuri Islands,143.1,False,,,3778,185.3,False,,8.082,30.53,b9840788,9378468168
Run,,172.0,28,4309.5,2023-06-29T20:45:28Z,0,-83.48996062763035,,Run,,2181,77.1,0,40.0,,,3.796,42.4952155072242,2023-06-29,Evening Run,156.1,False,6.51,,1682,,False,,2.562,4.31,,9359924146
VirtualRide,207,171.0,29,23129.2,2023-06-20T06:00:12Z,0,-73.96915555000305,601.2,VirtualRide,,3212,85.3,0,381.0,,546,19.648,40.77388197183609,2023-06-20,Zwift - Tempo Accelerations in New York,139.5,False,,,3133,191.9,False,,7.382,23.13,b9840788,9299011091
Run,,175.0,23,5012.6,2023-06-18T10:15:56Z,3,-2.5797373987734318,,Run,,1985,80.5,0,46.0,,,3.877,53.26234119012952,2023-06-18,Morning Run,147.7,False,6.1,,1835,,False,,2.732,5.01,,9287511252
Run,,176.0,27,5533.0,2023-06-17T11:17:08Z,0,-2.690307442098856,,Run,,2500,77.6,0,135.0,,,4.551,53.21389697492123,2023-06-17,Trail Run with the family ,153.6,False,6.98,,2318,,False,,2.387,5.53,,9281529863
VirtualRide,225,171.0,20,20275.1,2023-06-15T05:43:23Z,3,166.97230696678162,430.4,VirtualRide,,2048,88.2,2,32.0,,749,13.066,-11.63664847612381,2023-06-15,Zwift - Wave Rider in Watopia,147.7,False,,,2048,210.1,False,,9.9,20.28,b9840788,9268265688
Ride,206,184.0,45,120955.0,2023-06-11T09:09:22Z,7,-2.5797387398779392,2586.9,Ride,,19925,75.6,3,930.0,,1072,17.633,53.26236558146775,2023-06-11,WVCC ride to Eccleshall,145.8,False,,,15171,169.8,False,,7.973,120.95,b9840788,9245660579
Run,,171.0,27,8435.5,2023-06-07T18:15:23Z,0,-2.5797006022185087,,Run,,3422,78.7,0,60.0,,,3.818,53.26230707578361,2023-06-07,Evening Run,148.8,False,6.43,,3253,,False,,2.593,8.44,,9221734457
Ride,207,182.0,45,160961.0,2023-06-04T09:14:30Z,40,-2.579769417643547,3591.5,Ride,,26242,77.6,19,1751.0,,874,16.541,53.26238050125539,2023-06-04,WVCC ride to Loggerheads via Horseshoe Pass ,145.5,False,,,20873,171.7,False,,7.711,160.96,b9840788,9202150168
Walk,,,26,5852.3,2023-05-30T19:25:17Z,0,-2.6901854015886784,,Walk,,5258,,0,143.8,,,2.737,53.21322390809655,2023-05-30,Evening Dog walk,,False,13.84,,4860,,False,,1.204,5.85,,9171795052
Ride,157,,33,29152.7,2023-05-29T10:19:28Z,10,-2.579835131764412,585.0,Ride,,5138,72.0,0,251.0,,991,15.308,53.262405898422,2023-05-29,Morning Recovery Ride with the wife,,False,,,4555,128.4,False,,6.4,29.15,b9840788,9161899447
Ride,183,175.0,50,164625.0,2023-05-28T09:11:30Z,16,-2.5800295919179916,3061.1,Ride,,25527,77.6,3,1134.0,,987,18.428,53.262272542342544,2023-05-28,Great day out on the bike with WVCC,137.9,False,,,20217,149.6,False,,8.143,164.62,b9840788,9157606915
Ride,218,180.0,47,102973.0,2023-05-27T08:21:07Z,53,-2.580833751708269,2216.0,Ride,,15370,78.7,33,648.0,,1286,18.278,53.26278819702566,2023-05-27,Nice Morning training ride with WVCC,154.9,False,,,11582,191.0,False,,8.891,102.97,b9840788,9149381555
VirtualRide,205,173.0,20,32161.9,2023-05-25T05:42:07Z,0,166.9716203212738,667.2,VirtualRide,,3636,83.3,0,108.0,,591,16.51,-11.637069582939148,2023-05-25,Zwift - Tempo To Sprints in Watopia,140.6,False,,,3636,183.5,False,,8.845,32.16,b9840788,9135965629
Ride,209,176.0,45,117545.0,2023-05-21T09:05:48Z,11,-2.5813033897429705,2630.2,Ride,,17937,80.9,9,936.0,,1037,18.862,53.261271407827735,2023-05-21,WVCC club run to Holt,148.1,False,,,14569,178.8,False,,8.068,117.55,b9840788,9112846649
Walk,,136.0,21,4708.4,2023-05-20T17:40:17Z,0,-2.5819202978163958,,Walk,,4266,54.0,0,53.0,,,4.432,53.261340307071805,2023-05-20,Afternoon Dog Walk,94.5,False,14.54,,4109,,False,,1.146,4.71,,9108071993
VirtualRide,208,171.0,24,34254.8,2023-05-19T05:42:46Z,1,166.97251081466675,712.6,VirtualRide,,3662,84.7,0,108.0,,413,14.77,-11.636161655187607,2023-05-19,Zwift - Step-Down Intervals in Watopia,143.6,False,,,3662,194.6,False,,9.354,34.25,b9840788,9098219194
VirtualRide,186,159.0,27,25159.7,2023-05-17T05:23:08Z,2,166.95242643356323,525.7,VirtualRide,,3050,69.7,1,97.0,,327,13.65,-11.635515242815018,2023-05-17,Zwift - Low-Cadence Intervals in Watopia,136.7,False,,,3050,172.4,False,,8.249,25.16,b9840788,9085802889
Run,,163.0,20,5008.2,2023-05-16T18:12:20Z,2,-2.579796491190791,,Run,,2069,77.1,1,45.0,,,3.592,53.26242735609412,2023-05-16,Evening Run,146.1,False,6.32,,1899,,False,,2.637,5.01,,9083102184
VirtualRide,190,161.0,27,52262.0,2023-05-16T05:41:28Z,3,166.97142720222473,1121.6,VirtualRide,,6122,85.4,2,360.0,,301,19.346,-11.637112498283386,2023-05-16,Zwift - The Long Ride - Extended Tempo in Watopia,144.4,False,,,6122,183.2,False,,8.537,52.26,b9840788,9079724461
Run,,175.0,24,7097.1,2023-05-15T18:43:54Z,4,-2.5799044501036406,,Run,,2864,77.6,1,41.0,,,4.57,53.262301879003644,2023-05-15,Evening Run,144.1,False,6.65,,2830,,False,,2.508,7.1,,9077276593
VirtualRide,203,167.0,26,35005.4,2023-05-13T07:49:45Z,0,166.94771647453308,1420.6,VirtualRide,,7255,83.6,0,1122.0,,444,23.248,-11.66430339217186,2023-05-13,Zwift - The Long Ride - Spiked Base Progressive VO2 in Watopia,151.3,False,,,7236,196.3,False,,4.838,35.01,b9840788,9061768392
VirtualRide,209,176.0,27,38065.3,2023-05-10T05:26:57Z,6,166.97237133979797,759.3,VirtualRide,,4027,83.4,3,58.0,,792,13.964,-11.636582762002945,2023-05-10,Zwift - Long Tempo Intervals in Watopia,147.1,False,,,4027,188.5,False,,9.453,38.07,b9840788,9043776141
VirtualRide,196,162.0,26,21481.1,2023-05-09T05:28:10Z,3,166.94262027740479,652.1,VirtualRide,,3626,81.9,1,209.0,,427,14.096,-11.668542623519897,2023-05-09,Zwift - Make A Break For It in Watopia,139.9,False,,,3626,179.8,False,,5.924,21.48,b9840788,9037510023
Ride,197,182.0,44,90896.7,2023-05-07T09:10:08Z,24,-2.5796108320355415,1953.5,Ride,,17109,78.3,18,568.0,,1669,14.077,53.262250078842044,2023-05-07,First Ride with WVCC,141.5,False,,,11788,165.1,False,,7.711,90.9,b9840788,9027438289
Ride,153,176.0,39,56737.2,2023-05-06T08:36:05Z,103,-2.5797710940241814,1096.6,Ride,,11031,70.8,3,319.0,,1097,13.652,53.262371364980936,2023-05-06,Morning Ride with the wife,126.0,False,,,9395,115.9,False,,6.039,56.74,b9840788,9020060507
Run,,180.0,21,5031.7,2023-05-03T18:08:58Z,7,-2.5798458606004715,,Run,,1664,79.6,3,31.0,,,4.684,53.26233632862568,2023-05-03,Evening Run,163.3,False,5.37,,1620,,False,,3.106,5.03,,9004251261
VirtualRide,179,161.0,26,30024.4,2023-05-03T05:21:49Z,1,166.97341203689575,646.4,VirtualRide,,3938,86.4,0,366.0,,434,16.036,-11.635279208421707,2023-05-03,Zwift - Introductory Intervals in Watopia,138.8,False,,,3938,164.2,False,,7.624,30.02,b9840788,9000588494
Run,,182.0,21,5050.9,2023-05-02T18:18:06Z,2,-2.58028750307858,,Run,,2029,77.1,0,31.0,,,5.032,53.262141197919846,2023-05-02,Evening Run,152.3,False,6.52,,1976,,False,,2.556,5.05,,8997972206
VirtualRide,185,166.0,28,31113.5,2023-05-02T05:25:54Z,0,166.97203874588013,599.8,VirtualRide,,3652,85.5,0,106.0,,599,15.67,-11.636888533830643,2023-05-02,Zwift - Welcome Workout in Watopia,138.1,False,,,3652,164.2,False,,8.52,31.11,b9840788,8994403024
VirtualRide,183,175.0,19,34667.5,2023-05-01T11:03:27Z,3,166.94905757904053,998.5,VirtualRide,,5729,86.2,0,718.0,,385,25.516,-11.637957394123077,2023-05-01,Zwift - The Long Ride - Spiked Base in Watopia,152.4,False,,,5729,174.3,False,,6.051,34.67,b9840788,8989693373
Walk,,,6,5844.7,2023-04-29T13:21:53Z,0,-2.690253546461463,,Walk,,6975,,0,156.6,,,10.175,53.2131611276418,2023-04-29,Afternoon Walk,,False,14.85,,5208,,False,,1.122,5.84,,8993051804
Run,,160.0,18,5396.9,2023-04-24T18:15:36Z,0,-2.579797161743045,,Run,,2447,77.0,0,42.0,,,3.853,53.262362061068416,2023-04-24,Evening Run,138.9,False,7.12,,2305,,False,,2.341,5.4,,8949852976
VirtualRide,177,170.0,22,20508.4,2023-04-24T05:29:51Z,3,166.9428026676178,609.9,VirtualRide,,3618,79.7,0,207.0,,313,14.28,-11.66806384921074,2023-04-24,Zwift - Sneaky in Watopia,143.7,False,,,3618,168.6,False,,5.668,20.51,b9840788,8946643547
Run,,161.0,17,6455.3,2023-04-19T06:20:50Z,0,,,Run,,1835,74.5,0,0,,,5.28,,2023-04-19,Morning Run,131.6,False,4.74,,1835,,True,,3.518,6.46,,8917955064
Run,,159.0,23,7118.0,2023-04-18T05:17:45Z,0,,,Run,,1813,76.7,0,0,,,5.573,,2023-04-18,Morning Run,144.4,False,4.25,,1813,,True,,3.926,7.12,,8911429504
Golf,,134.0,21,13822.7,2023-04-16T14:31:19Z,0,-2.800632733851671,,Golf,,15563,,0,216.0,,,5.612,53.0751861166209,2023-04-16,Afternoon Golf,89.7,False,,,11030,,False,,1.253,13.82,,8903104920
Golf,,124.0,17,139.8,2023-04-16T14:24:18Z,0,,,Golf,,241,,0,3.0,,,4.315,,2023-04-16,Afternoon Golf,97.2,False,,,147,,False,,0.951,0.14,,8901205691
VirtualRide,193,173.0,29,67481.3,2023-04-15T09:50:30Z,12,166.18066906929016,1507.3,VirtualRide,,8327,85.6,5,594.0,,601,18.044,-21.73690617084503,2023-04-15,Zwift - Yellow Unicorn in France,151.9,False,,,8309,181.4,False,,8.121,67.48,b9840788,8893831380
Run,,181.0,23,5040.9,2023-04-13T18:20:49Z,3,-2.5800160970538855,,Run,,1881,78.2,0,40.0,,,4.286,53.26212175190449,2023-04-13,Evening Run,165.5,False,5.88,,1778,,False,,2.835,5.04,,8885026263
Golf,,142.0,26,10196.7,2023-04-09T08:29:44Z,0,-0.7772969640791416,,Golf,,14700,,0,236.0,,,2.966,50.7958578877151,2023-04-09,Easter Morning Golf,89.2,False,,,10483,,False,,0.973,10.2,,8859370402
Ride,184,176.0,47,116069.0,2023-04-08T06:27:29Z,1,-0.44933823868632317,2663.3,Ride,,17760,80.9,0,645.0,,1181,15.794,50.81143448129296,2023-04-08,Morning Ride,150.0,False,,,16176,165.2,False,,7.175,116.07,b9840788,8852608839
VirtualRide,201,179.0,25,40167.9,2023-04-04T05:18:32Z,8,-5.21868959069252,970.6,VirtualRide,,5228,83.9,4,471.0,,374,17.466,55.63668072223663,2023-04-04,Zwift - Amalgam in Scotland,151.9,False,,,5228,185.7,False,,7.683,40.17,b9840788,8828663340
VirtualRide,203,179.0,31,30371.0,2023-03-29T05:26:25Z,5,166.94905757904053,805.1,VirtualRide,,4306,89.4,2,276.0,,415,20.43,-11.637958735227585,2023-03-29,Zwift - Ham Sandwich in Watopia,154.9,False,,,4306,187.0,False,,7.053,30.37,b9840788,8795437832
VirtualRide,201,170.0,27,30127.2,2023-03-27T05:19:49Z,2,166.95265173912048,689.7,VirtualRide,,3689,86.4,2,254.0,,403,18.942,-11.635668128728867,2023-03-27,Zwift - Novanta in Watopia,147.7,False,,,3669,188.0,False,,8.211,30.13,b9840788,8784172042
Walk,,136.0,30,5563.9,2023-03-12T11:19:48Z,0,-2.3801019228994846,,Walk,,5411,51.2,0,99.0,,,1.935,53.32868135534227,2023-03-12,Lunch Walk,91.0,False,15.56,,5195,,False,,1.071,5.56,,8702016364
VirtualRide,191,167.0,28,43200.4,2023-03-10T09:11:26Z,5,166.94310307502747,1271.4,VirtualRide,,7228,83.3,3,413.0,,509,14.014,-11.66768029332161,2023-03-10,Zwift - Halvfems in Watopia,141.7,False,,,7228,175.9,False,,5.977,43.2,b9840788,8690286018
VirtualRide,199,164.0,28,42460.9,2023-03-09T05:20:57Z,2,165.83983540534973,1017.3,VirtualRide,,5425,83.2,1,366.0,,744,17.344,-10.783231928944588,2023-03-09,"Zwift - What Goes Up, Must Come Down in Makuri Islands",142.3,False,,,5425,187.5,False,,7.827,42.46,b9840788,8684435187
VirtualRide,197,164.0,27,46384.1,2023-03-08T05:16:38Z,3,166.9733476638794,1069.1,VirtualRide,,5861,81.7,1,455.0,,387,16.554,-11.635296642780304,2023-03-08,Zwift - Orange Unicorn in Watopia,141.8,False,,,5722,186.8,False,,8.106,46.38,b9840788,8679192107
VirtualRide,193,161.0,25,65471.9,2023-03-03T06:15:04Z,2,166.97251081466675,1344.1,VirtualRide,,7224,86.0,0,232.0,,469,15.644,-11.636150926351547,2023-03-03,Zwift - Mishmash in Watopia,141.9,False,,,7207,186.5,False,,9.084,65.47,b9840788,8651375472
VirtualRide,189,165.0,27,41268.8,2023-03-01T05:29:04Z,3,165.8394706249237,951.2,VirtualRide,,5435,89.2,3,355.0,,598,16.114,-10.805149599909782,2023-03-01,Zwift - Zone Benchmarking in Makuri Islands,137.8,False,,,5435,175.0,False,,7.593,41.27,b9840788,8640171509
VirtualRide,196,162.0,24,34133.0,2023-02-28T05:10:26Z,4,166.94900393486023,847.1,VirtualRide,,4648,87.3,3,287.0,,433,20.534,-11.638070046901703,2023-02-28,Zwift - Devedeset in Watopia,138.7,False,,,4648,182.2,False,,7.344,34.13,b9840788,8634354466
VirtualRide,201,172.0,27,63215.5,2023-02-27T11:24:47Z,5,166.9818663597107,1361.0,VirtualRide,,7227,87.4,3,528.0,,604,15.352,-11.639574766159058,2023-02-27,Zwift - Red Unicorn in Watopia,144.1,False,,,7227,188.3,False,,8.747,63.22,b9840788,8630650928
Run,,176.0,24,5358.2,2023-02-25T12:05:50Z,9,-2.579775955528021,,Run,,1762,78.9,6,66.0,,,3.858,53.26234848238528,2023-02-25,Lunch Run,152.8,False,5.46,,1757,,False,,3.05,5.36,,8619293662
VirtualRide,226,183.0,21,11093.2,2023-02-25T11:28:00Z,0,166.94920778274536,239.6,VirtualRide,,1232,94.4,0,63.0,,494,15.362,-11.637616753578186,2023-02-25,Zwift - Ramp Test on Flat Route in Watopia,152.7,False,,,1232,194.5,False,,9.004,11.09,b9840788,8618989713
VirtualRide,176,160.0,24,34126.7,2023-02-25T10:11:29Z,1,166.94848895072937,706.0,VirtualRide,,4238,92.9,1,235.0,,634,16.942,-11.639244854450226,2023-02-25,Zwift - Active Recovery in Watopia,138.3,False,,,4212,167.6,False,,8.102,34.13,b9840788,8618811970
VirtualRide,182,178.0,25,50869.0,2023-02-24T10:51:05Z,1,166.95098876953125,1101.5,VirtualRide,,6497,90.4,1,488.0,,430,17.048,-11.635748594999313,2023-02-24,Zwift - Foundation in Watopia,143.1,False,,,6497,169.5,False,,7.83,50.87,b9840788,8614094144
